10,,24,624,8.820287,2,19.845645,,19.85,,375192.94
10,,26,626,11.025358,2,26.460860,,26.46,,260.55
10,,28,628,15.435502,2,35.281147,,35.28,,
10,,30,630,19.845645,2,44.101433,,44.10,,
10,,32,632,24.255788,2,54.024255,,54.02,,
10,,34,634,29.768467,2,66.152149,,66.15,,
10,,36,636,36.383682,2,78.280044,,78.28,,
10,,38,638,41.896362,2,89.305403,,89.31,,
10,,40,640,47.409041,2,101.433297,,101.43,,
10,,42,642,54.024256,2,114.663727,,114.66,,
10,,44,644,60.639471,2,127.894157,,127.89,,
10,,46,646,67.254686,2,140.022051,,140.02,,
10,,48,648,72.767365,2,152.149945,,152.15,,
10,,50,650,79.38258,2,163.175303,,163.18,,
10,,52,652,83.792723,2,168.687982,,168.69,,
10,,54,654,84.895259,2,169.790518,,169.79,,
10,,56,656,84.895259,2,167.585446,,167.59,,
10,,58,658,82.690187,2,165.380374,,165.38,,
11,,0,660,82.690187,2,168.687982,,168.69,,
11,,2,662,85.997795,2,175.303197,,175.30,,
11,,4,664,89.305402,2,179.713340,,179.71,,
11,,6,666,90.407938,2,181.918412,,181.92,,
11,,8,668,91.510474,2,183.020948,,183.02,,
11,,10,670,91.510474,2,185.226020,,185.23,,
11,,12,672,93.715546,2,194.046307,,194.05,,
11,,14,674,100.330761,2,207.276737,,207.28,,
11,,16,676,106.945976,2,217.199559,,217.20,,
11,,18,678,110.253583,2,217.199559,,217.20,,
11,,20,680,106.945976,2,206.174201,,206.17,,
11,,22,682,99.228225,2,194.046307,,194.05,,
11,,24,684,94.818082,2,188.533628,,188.53,,
11,,26,686,93.715546,2,195.148843,,195.15,,
11,,28,688,101.433297,2,213.891952,,213.89,,
11,,30,690,112.458655,2,237.045204,,237.05,,
11,,32,692,124.586549,2,265.711136,,265.71,,
11,,34,694,141.124587,2,304.299890,,304.30,,
11,,36,696,163.175303,2,334.068357,,334.07,,
11,,38,698,170.893054,2,340.683572,,340.68,,
11,,40,700,169.790518,2,319.735391,,319.74,,
11,,42,702,149.944873,2,307.607497,,307.61,,
11,,44,704,157.662624,2,304.299890,,304.30,,
11,,46,706,146.637266,2,302.094818,,302.09,,
11,,48,708,155.457552,2,309.812569,,309.81,,
11,,50,710,154.355017,2,303.197354,,303.20,,
11,,52,712,148.842337,2,309.812569,,309.81,,
11,,54,714,160.970232,2,328.555679,,328.56,,
11,,56,716,167.585447,2,330.760750,,330.76,,
11,,58,718,163.175303,2,306.504961,,306.50,,
12,,0,720,143.329658,2,274.531422,,274.53,,
12,,2,722,131.201764,2,256.890849,,256.89,,
12,,4,724,125.689085,2,243.660419,,243.66,,
12,,6,726,117.971334,2,230.429989,,230.43,,
12,,8,728,112.458655,2,211.686880,,211.69,,
12,,10,730,99.228225,2,216.097023,,216.10,,
12,,12,732,116.868798,2,257.993385,,257.99,,
12,,14,734,141.124587,2,287.761853,,287.76,,
12,,16,736,146.637266,2,307.607498,,307.61,,
12,,18,738,160.970232,2,305.402426,,305.40,,
12,,20,740,144.432194,2,298.787211,,298.79,,
12,,22,742,154.355017,2,342.888644,,342.89,,
12,,24,744,188.533627,2,492.833517,,492.83,,
12,,26,746,304.29989,2,629.547961,,629.55,,
12,,28,748,325.248071,2,673.649394,,673.65,,
12,,30,750,348.401323,2,674.751929,,674.75,,
12,,32,752,326.350606,2,660.418963,,660.42,,
12,,34,754,334.068357,2,712.238148,,712.24,,
12,,36,756,378.169791,2,754.134510,,754.13,,
12,,38,758,375.964719,2,704.520397,,704.52,,
12,,40,760,328.555678,2,712.238148,,712.24,,
12,,42,762,383.68247,2,721.058435,,721.06,,
12,,44,764,337.375965,2,739.801544,,739.80,,
12,,46,766,402.425579,2,753.031974,,753.03,,
12,,48,768,350.606395,2,736.493936,,736.49,,
12,,50,770,385.887541,2,801.543550,,801.54,,
12,,52,772,415.656009,2,894.156560,,894.16,,
12,,54,774,478.500551,2,920.617420,,920.62,,
12,,56,776,442.116869,2,976.846748,,976.85,,
12,,58,778,534.729879,2,923.925028,,923.93,,
13,,0,780,389.195149,2,1076.074973,,1076.07,,
13,,2,782,686.879824,2,1082.690188,,1082.69,,
13,,4,784,395.810364,2,905.181919,,905.18,,
13,,6,786,509.371555,2,916.207277,,916.21,,
13,,8,788,406.835722,2,1134.509371,,1134.51,,
13,,10,790,727.673649,2,1527.012128,,1527.01,,
13,,12,792,799.338479,2,1514.884234,,1514.88,,
13,,14,794,715.545755,2,1545.755237,,1545.76,,
13,,16,796,830.209482,2,1662.624035,,1662.62,,
13,,18,798,832.414553,2,1699.007717,,1699.01,,
13,,20,800,866.593164,2,1503.858875,,1503.86,,
13,,22,802,637.265711,2,1534.729879,,1534.73,,
13,,24,804,897.464168,2,1770.672547,,1770.67,,
13,,26,806,873.208379,2,1734.288864,,1734.29,,
13,,28,808,861.080485,2,1783.902977,,1783.90,,
13,,30,810,922.822492,2,1527.012128,,1527.01,,
13,,32,812,604.189636,2,1576.626240,,1576.63,,
13,,34,814,972.436604,2,1927.232635,,1927.23,,
13,,36,816,954.796031,2,1834.619625,,1834.62,,
13,,38,818,879.823594,2,1823.594267,,1823.59,,
13,,40,820,943.770673,2,1828.004411,,1828.00,,
13,,42,822,884.233738,2,1785.005513,,1785.01,,
13,,44,824,900.771775,2,1843.439912,,1843.44,,
13,,46,826,942.668137,2,1864.388093,,1864.39,,
13,,48,828,921.719956,2,1782.800441,,1782.80,,
13,,50,830,861.080485,2,1770.672547,,1770.67,,
13,,52,832,909.592062,2,1725.468578,,1725.47,,
13,,54,834,815.876516,2,1728.776185,,1728.78,,
13,,56,836,912.899669,2,1843.439912,,1843.44,,
13,,58,838,930.540243,2,1347.298788,,1347.30,,
14,,0,840,416.758545,2,1154.355017,,1154.36,,
14,,2,842,737.596472,2,1742.006615,,1742.01,,
14,,4,844,1004.410143,2,1583.241455,,1583.24,,
14,,6,846,578.831312,2,1668.136714,,1668.14,,
14,,8,848,1089.305402,2,2115.766262,,2115.77,,
14,,10,850,1026.46086,2,1535.832415,,1535.83,,
14,,12,852,509.371555,2,927.232635,,927.23,,
14,,14,854,417.86108,2,869.900771,,869.90,,
14,,16,856,452.039691,2,1606.394708,,1606.39,,
14,,18,858,1154.355017,2,2280.044102,,2280.04,,
14,,20,860,1125.689085,2,1545.755237,,1545.76,,
14,,22,862,420.066152,2,1502.756339,,1502.76,,
14,,24,864,1082.690187,2,2179.713340,,2179.71,,
14,,26,866,1097.023153,2,1501.653803,,1501.65,,
14,,28,868,404.63065,2,783.902976,,783.90,,
14,,30,870,379.272326,2,1063.947078,,1063.95,,
14,,32,872,684.674752,2,1135.611907,,1135.61,,
14,,34,874,450.937155,2,1633.958103,,1633.96,,
14,,36,876,1183.020948,2,2051.819184,,2051.82,,
14,,38,878,868.798236,2,2034.178611,,2034.18,,
14,,40,880,1165.380375,2,2349.503859,,2349.50,,
14,,42,882,1184.123484,2,1689.084895,,1689.08,,
14,,44,884,504.961411,2,1052.921720,,1052.92,,
14,,46,886,547.960309,2,951.488424,,951.49,,
14,,48,888,403.528115,2,803.748622,,803.75,,
14,,50,890,400.220507,2,887.541345,,887.54,,
14,,52,892,487.320838,2,1092.613010,,1092.61,,
14,,54,894,605.292172,2,1706.725469,,1706.73,,
14,,56,896,1101.433297,2,1515.986770,,1515.99,,
14,,58,898,414.553473,2,765.159868,,765.16,,
15,,0,900,350.606395,2,674.751930,,674.75,,
15,,2,902,324.145535,2,632.855568,,632.86,,
15,,4,904,308.710033,2,610.804851,,610.80,,
15,,6,906,302.094818,2,631.753032,,631.75,,
15,,8,908,329.658214,2,692.392503,,692.39,,
15,,10,910,362.734289,2,794.928335,,794.93,,
15,,12,912,432.194046,2,1373.759647,,1373.76,,
15,,14,914,941.565601,2,2101.433297,,2101.43,,
15,,16,916,1159.867696,2,2331.863286,,2331.86,,
15,,18,918,1171.99559,2,2023.153253,,2023.15,,
15,,20,920,851.157663,2,1756.339581,,1756.34,,
15,,22,922,905.181918,2,1995.589856,,1995.59,,
15,,24,924,1090.407938,2,2078.280044,,2078.28,,
15,,26,926,987.872106,2,1818.081588,,1818.08,,
15,,28,928,830.209482,2,1577.728776,,1577.73,,
15,,30,930,747.519294,2,1558.985667,,1558.99,,
15,,32,932,811.466373,2,1585.446527,,1585.45,,
15,,34,934,773.980154,2,1509.371554,,1509.37,,
15,,36,936,735.3914,2,1384.785005,,1384.79,,
15,,38,938,649.393605,2,1340.683572,,1340.68,,
15,,40,940,691.289967,2,1329.658214,,1329.66,,
15,,42,942,638.368247,2,1477.398015,,1477.40,,
15,,44,944,839.029768,2,1617.420066,,1617.42,,
15,,46,946,778.390298,2,1899.669240,,1899.67,,
15,,48,948,1121.278942,2,2159.867696,,2159.87,,
15,,50,950,1038.588754,2,2088.202866,,2088.20,,
15,,52,952,1049.614112,2,2103.638368,,2103.64,,
15,,54,954,1054.024256,2,2135.611908,,2135.61,,
15,,56,956,1081.587652,2,2190.738699,,2190.74,,
15,,58,958,1109.151047,2,2048.511576,,2048.51,,
16,,0,960,939.360529,2,1898.566703,,1898.57,,
16,,2,962,959.206174,2,1932.745314,,1932.75,,
16,,4,964,973.53914,2,1985.667034,,1985.67,,
16,,6,966,1012.127894,2,1807.056229,,1807.06,,
16,,8,968,794.928335,2,1665.931643,,1665.93,,
16,,10,970,871.003308,2,2092.613010,,2092.61,,
16,,12,972,1221.609702,2,2280.044101,,2280.04,,
16,,14,974,1058.434399,2,2143.329658,,2143.33,,
16,,16,976,1084.895259,2,2285.556780,,2285.56,,
16,,18,978,1200.661521,2,2490.628445,,2490.63,,
16,,20,980,1289.966924,2,1887.541345,,1887.54,,
16,,22,982,597.574421,2,1855.567806,,1855.57,,
16,,24,984,1257.993385,2,2437.706726,,2437.71,,
16,,26,986,1179.713341,2,2420.066152,,2420.07,,
16,,28,988,1240.352811,2,2165.380374,,2165.38,,
16,,30,990,925.027563,2,1785.005512,,1785.01,,
16,,32,992,859.977949,2,1847.850055,,1847.85,,
16,,34,994,987.872106,2,1937.155458,,1937.16,,
16,,36,996,949.283352,2,1894.156560,,1894.16,,
16,,38,998,944.873208,2,1823.594266,,1823.59,,
16,,40,1000,878.721058,2,1711.135611,,1711.14,,
16,,42,1002,832.414553,2,1757.442116,,1757.44,,
16,,44,1004,925.027563,2,1966.923925,,1966.92,,
16,,46,1006,1041.896362,2,2078.280044,,2078.28,,
16,,48,1008,1036.383682,2,2085.997794,,2086.00,,
16,,50,1010,1049.614112,2,2110.253583,,2110.25,,
16,,52,1012,1060.639471,2,2134.509372,,2134.51,,
16,,54,1014,1073.869901,2,1694.597575,,1694.60,,
16,,56,1016,620.727674,2,1607.497244,,1607.50,,
16,,58,1018,986.76957,2,2039.691290,,2039.69,,
17,,0,1020,1052.92172,2,2087.100331,,2087.10,,
17,,2,1022,1034.178611,2,2066.152150,,2066.15,,
17,,4,1024,1031.973539,2,2061.742006,,2061.74,,
17,,6,1026,1029.768467,2,2037.486218,,2037.49,,
17,,8,1028,1007.717751,2,2014.332966,,2014.33,,
17,,10,1030,1006.615215,2,2013.230430,,2013.23,,
17,,12,1032,1006.615215,2,1974.641676,,1974.64,,
17,,14,1034,968.026461,2,1953.693495,,1953.69,,
17,,16,1036,985.667034,2,1986.769570,,1986.77,,
17,,18,1038,1001.102536,2,2005.512679,,2005.51,,
17,,20,1040,1004.410143,2,2013.230430,,2013.23,,
17,,22,1042,1008.820287,2,2017.640574,,2017.64,,
17,,24,1044,1008.820287,2,1945.975745,,1945.98,,
17,,26,1046,937.155458,2,1960.308710,,1960.31,,
17,,28,1048,1023.153252,2,2065.049614,,2065.05,,
17,,30,1050,1041.896362,2,2071.664829,,2071.66,,
17,,32,1052,1029.768467,2,2067.254685,,2067.25,,
17,,34,1054,1037.486218,2,2068.357221,,2068.36,,
17,,36,1056,1030.871003,2,1487.320838,,1487.32,,
17,,38,1058,456.449835,2,1511.576627,,1511.58,,
17,,40,1060,1055.126792,2,1487.320838,,1487.32,,
17,,42,1062,432.194046,2,958.103638,,958.10,,
17,,44,1064,525.909592,2,1608.599779,,1608.60,,
17,,46,1066,1082.690187,2,2145.534729,,2145.53,,
17,,48,1068,1062.844542,2,2146.637265,,2146.64,,
17,,50,1070,1083.792723,2,2149.944873,,2149.94,,
17,,52,1072,1066.15215,2,2077.177508,,2077.18,,
17,,54,1074,1011.025358,2,2020.948180,,2020.95,,
17,,56,1076,1009.922822,2,1631.753031,,1631.75,,
17,,58,1078,621.830209,2,1633.958103,,1633.96,,
18,,0,1080,1012.127894,2,1810.363837,,1810.36,,
18,,2,1082,798.235943,2,1287.761853,,1287.76,,
18,,4,1084,489.52591,2,1299.889747,,1299.89,,
18,,6,1086,810.363837,2,1831.312018,,1831.31,,
18,,8,1088,1020.948181,2,1581.036384,,1581.04,,
18,,10,1090,560.088203,2,1501.653804,,1501.65,,
18,,12,1092,941.565601,2,1972.436604,,1972.44,,
18,,14,1094,1030.871003,2,2012.127894,,2012.13,,
18,,16,1096,981.256891,2,1951.488424,,1951.49,,
18,,18,1098,970.231533,2,1797.133407,,1797.13,,
18,,20,1100,826.901874,2,1448.732083,,1448.73,,
18,,22,1102,621.830209,2,1540.242557,,1540.24,,
18,,24,1104,918.412348,2,1812.568908,,1812.57,,
18,,26,1106,894.15656,2,1777.287762,,1777.29,,
18,,28,1108,883.131202,2,1761.852260,,1761.85,,
18,,30,1110,878.721058,2,1750.826901,,1750.83,,
18,,32,1112,872.105843,2,1727.673649,,1727.67,,
18,,34,1114,855.567806,2,1689.084895,,1689.08,,
18,,36,1116,833.517089,2,1657.111356,,1657.11,,
18,,38,1118,823.594267,2,1631.753032,,1631.75,,
18,,40,1120,808.158765,2,1589.856670,,1589.86,,
18,,42,1122,781.697905,2,1055.126791,,1055.13,,
18,,44,1124,273.428886,2,514.884233,,514.88,,
18,,46,1126,241.455347,2,522.601984,,522.60,,
18,,48,1128,281.146637,2,535.832414,,535.83,,
18,,50,1130,254.685777,2,498.346196,,498.35,,
18,,52,1132,243.660419,2,947.078280,,947.08,,
18,,54,1134,703.417861,2,1395.810364,,1395.81,,
18,,56,1136,692.392503,2,1371.554576,,1371.55,,
18,,58,1138,679.162073,2,1351.708931,,1351.71,,
19,,0,1140,672.546858,2,1302.094818,,1302.09,,
19,,2,1142,629.54796,2,1223.814774,,1223.81,,
19,,4,1144,594.266814,2,1207.276737,,1207.28,,
19,,6,1146,613.009923,2,1218.302095,,1218.30,,
19,,8,1148,605.292172,2,1183.020948,,1183.02,,
19,,10,1150,577.728776,2,1175.303197,,1175.30,,
19,,12,1152,597.574421,2,1202.866593,,1202.87,,
19,,14,1154,605.292172,2,1197.353914,,1197.35,,
19,,16,1156,592.061742,2,1178.610805,,1178.61,,
19,,18,1158,586.549063,2,1168.687983,,1168.69,,
19,,20,1160,582.13892,2,1156.560089,,1156.56,,
19,,22,1162,574.421169,2,1142.227123,,1142.23,,
19,,24,1164,567.805954,2,1124.586549,,1124.59,,
19,,26,1166,556.780595,2,1110.253583,,1110.25,,
19,,28,1168,553.472988,2,1098.125689,,1098.13,,
19,,30,1170,544.652701,2,1080.485116,,1080.49,,
19,,32,1172,535.832415,2,1066.152150,,1066.15,,
19,,34,1174,530.319735,2,1055.126791,,1055.13,,
19,,36,1176,524.807056,2,1047.409041,,1047.41,,
19,,38,1178,522.601985,2,1036.383683,,1036.38,,
19,,40,1180,513.781698,2,1025.358324,,1025.36,,
19,,42,1182,511.576626,2,1009.922822,,1009.92,,
19,,44,1184,498.346196,2,996.692392,,996.69,,
19,,46,1186,498.346196,2,998.897464,,998.90,,
19,,48,1188,500.551268,2,1001.102536,,1001.10,,
19,,50,1190,500.551268,2,997.794928,,997.79,,
19,,52,1192,497.24366,2,981.256890,,981.26,,
19,,54,1194,484.01323,2,950.385887,,950.39,,
19,,56,1196,466.372657,2,909.592062,,909.59,,
19,,58,1198,443.219405,2,864.388093,,864.39,,
20,,0,1200,421.168688,2,831.312018,,831.31,,
20,,2,1202,410.14333,2,821.389195,,821.39,,
20,,4,1204,411.245865,2,819.184123,,819.18,,
20,,6,1206,407.938258,2,605.292172,,605.29,,
20,,8,1208,197.353914,2,595.369350,,595.37,,
20,,10,1210,398.015436,2,796.030872,,796.03,,
20,,12,1212,398.015436,2,787.210585,,787.21,,
20,,14,1214,389.195149,2,776.185226,,776.19,,
20,,16,1216,386.990077,2,624.035281,,624.04,,
20,,18,1218,237.045204,2,592.061742,,592.06,,
20,,20,1220,355.016538,2,727.673649,,727.67,,
20,,22,1222,372.657111,2,742.006615,,742.01,,
20,,24,1224,369.349504,2,704.520397,,704.52,,
20,,26,1226,335.170893,2,578.831312,,578.83,,
20,,28,1228,243.660419,2,564.498346,,564.50,,
20,,30,1230,320.837927,2,452.039691,,452.04,,
20,,32,1232,131.201764,2,251.378170,,251.38,,
20,,34,1234,120.176406,2,235.942668,,235.94,,
20,,36,1236,115.766262,2,229.327453,,229.33,,
20,,38,1238,113.561191,2,224.917310,,224.92,,
20,,40,1240,111.356119,2,220.507166,,220.51,,
20,,42,1242,109.151047,2,219.404630,,219.40,,
20,,44,1244,110.253583,2,218.302095,,218.30,,
20,,46,1246,108.048512,2,216.097024,,216.10,,
20,,48,1248,108.048512,2,213.891952,,213.89,,
20,,50,1250,105.84344,2,210.584344,,210.58,,
20,,52,1252,104.740904,2,253.583241,,253.58,,
20,,54,1254,148.842337,2,254.685777,,254.69,,
20,,56,1256,105.84344,2,203.969129,,203.97,,
20,,58,1258,98.125689,2,194.046306,,194.05,,
21,,0,1260,95.920617,2,188.533627,,188.53,,
21,,2,1262,92.61301,2,181.918412,,181.92,,
21,,4,1264,89.305402,2,174.200661,,174.20,,
21,,6,1266,84.895259,2,166.482911,,166.48,,
21,,8,1268,81.587652,2,159.867696,,159.87,,
21,,10,1270,78.280044,2,154.355016,,154.36,,
21,,12,1272,76.074972,2,149.944873,,149.94,,
21,,14,1274,73.869901,2,144.432194,,144.43,,
21,,16,1276,70.562293,2,137.816979,,137.82,,
21,,18,1278,67.254686,2,131.201764,,131.20,,
21,,20,1280,63.947078,2,124.586549,,124.59,,
21,,22,1282,60.639471,2,115.766263,,115.77,,
21,,24,1284,55.126792,2,105.843440,,105.84,,
21,,26,1286,50.716648,2,97.023153,,97.02,,
21,,28,1288,46.306505,2,84.895259,,84.90,,
21,,30,1290,38.588754,2,73.869901,,73.87,,
21,,32,1292,35.281147,2,69.459758,,69.46,,
21,,34,1294,34.178611,2,66.152150,,66.15,,
21,,36,1296,31.973539,2,60.639471,,60.64,,
21,,38,1298,28.665932,2,55.126792,,55.13,,
21,,40,1300,26.46086,2,49.614112,,49.61,,
21,,42,1302,23.153252,2,41.896361,,41.90,,
21,,44,1304,18.743109,2,34.178611,,34.18,,
21,,46,1306,15.435502,2,27.563396,,27.56,,
21,,48,1308,12.127894,2,20.948181,,20.95,,
21,,50,1310,8.820287,2,13.230430,,13.23,,
21,,52,1312,4.410143,2,6.615215,,6.62,,
21,,54,1314,2.205072,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
